Index,Time,TVITCH_41::AAPL.ORDER_ID..TVITCH_41__AAPL,TVITCH_41::AAPL.TRADE_ID..TVITCH_41__AAPL,TVITCH_41::AAPL.BUY_SELL_FLAG..TVITCH_41__AAPL,TVITCH_41::AAPL.MESSAGE_TYPE..TVITCH_41__AAPL,TVITCH_41::AAPL.PRINTABLE..TVITCH_41__AAPL,TVITCH_41::AAPL.CROSS_TYPE..TVITCH_41__AAPL,TVITCH_41::AAPL.DELETED_TIME..TVITCH_41__AAPL,TVITCH_41::AAPL.TICK_STATUS..TVITCH_41__AAPL,TVITCH_41::AAPL.TRACK_NUM..TVITCH_41__AAPL,TVITCH_41::AAPL.PRICE..TVITCH_41__AAPL,TVITCH_41::AAPL.SIZE..TVITCH_41__AAPL,TVITCH_41::AAPL.OMDSEQ..TVITCH_41__AAPL
2152,2016/12/27 09:42:33.656,14867389,288150,1,ET,Y,,,0,2,117.41,100,16
2153,2016/12/27 09:42:33.656,14867397,288151,1,ET,Y,,,0,4,117.41,100,18
2154,2016/12/27 09:42:33.656,14867413,288152,1,ET,Y,,,0,6,117.41,43,20
2155,2016/12/27 09:42:33.656,11273201,288153,1,ET,Y,,,0,8,117.42,957,22
2156,2016/12/27 09:42:34.539,11273201,288365,1,ET,Y,,,0,2,117.42,43,11
2157,2016/12/27 09:42:34.539,14867485,288366,1,ET,Y,,,0,4,117.42,100,13
2158,2016/12/27 09:42:34.539,14868461,288367,1,ET,Y,,,0,6,117.42,200,15
2159,2016/12/27 09:42:34.540,2862265,288368,1,ET,Y,,,0,2,117.43,50,24
2160,2016/12/27 09:42:34.540,12047037,288369,1,ET,Y,,,0,4,117.43,100,26
2161,2016/12/27 09:42:34.540,14683201,288370,1,ET,Y,,,0,6,117.43,100,28
2162,2016/12/27 09:42:34.540,14866949,288371,1,ET,Y,,,0,8,117.43,200,30
2163,2016/12/27 09:42:34.540,14866953,288372,1,ET,Y,,,0,10,117.43,200,32
2164,2016/12/27 09:42:34.542,2868877,288373,1,ET,Y,,,0,2,117.44,50,19
2165,2016/12/27 09:42:34.542,12223221,288374,1,ET,Y,,,0,4,117.44,100,21
2166,2016/12/27 09:42:34.542,14155253,288375,1,ET,Y,,,0,6,117.44,61,23
2167,2016/12/27 09:42:34.542,14877365,288376,1,ET,Y,,,0,8,117.44,200,25
2168,2016/12/27 09:42:34.542,14877381,288377,1,ET,Y,,,0,10,117.44,300,27
2169,2016/12/27 09:42:34.544,14877433,288378,0,CT,Y,,,0,2,117.44,100,37
2170,2016/12/27 09:42:34.554,14877633,288379,1,ET,Y,,,0,2,117.44,100,34
2171,2016/12/27 09:42:34.558,14877633,288380,1,ET,Y,,,0,2,117.44,100,1
2172,2016/12/27 09:42:34.707,14877625,288470,0,ET,Y,,,0,2,117.43,100,16
2173,2016/12/27 09:42:34.707,14877813,288471,0,ET,Y,,,0,4,117.43,100,18
2174,2016/12/27 09:42:36.668,14880541,288869,1,ET,Y,,,0,2,117.43,100,28
2175,2016/12/27 09:42:37.497,14877317,288997,0,ET,Y,,,0,2,117.42,100,5
2176,2016/12/27 09:42:37.497,14877585,288998,0,ET,Y,,,0,4,117.42,100,7
2177,2016/12/27 09:42:37.497,14893069,288999,0,ET,Y,,,0,6,117.42,200,9
2178,2016/12/27 09:42:37.497,14895029,289000,0,ET,Y,,,0,8,117.42,250,11
2179,2016/12/27 09:42:37.497,14895029,289001,0,ET,Y,,,0,2,117.42,150,18
2180,2016/12/27 09:42:37.497,14906365,289002,0,ET,Y,,,0,4,117.42,100,20
2181,2016/12/27 09:42:37.502,14909673,289003,1,ET,Y,,,0,2,117.42,100,11
2182,2016/12/27 09:42:37.506,14909689,289004,1,ET,Y,,,0,2,117.42,100,2
2183,2016/12/27 09:42:37.510,14909689,289005,1,ET,Y,,,0,2,117.42,100,1
2184,2016/12/27 09:42:37.830,14910121,289046,1,ET,Y,,,0,2,117.42,100,1
2185,2016/12/27 09:42:38.880,14918441,289198,1,ET,Y,,,0,2,117.42,100,1
2186,2016/12/27 09:42:40.063,14918441,289305,1,ET,Y,,,0,2,117.42,33,9
2187,2016/12/27 09:42:40.063,14927741,289306,1,ET,Y,,,0,4,117.42,67,11
2188,2016/12/27 09:42:41.379,14927741,289568,1,ET,Y,,,0,2,117.42,33,6
2189,2016/12/27 09:42:41.420,14909629,289576,1,ET,Y,,,0,2,117.43,67,5
2190,2016/12/27 09:42:42.071,14947845,289699,1,ET,Y,,,0,2,117.43,100,19
2191,2016/12/27 09:42:42.225,14880525,289773,1,ET,Y,,,0,2,117.44,100,13
2192,2016/12/27 09:42:43.473,1968477,289984,1,ET,Y,,,0,2,117.45,100,8
2193,2016/12/27 09:42:44.152,2074709,290096,1,ET,Y,,,0,2,117.45,50,32
2194,2016/12/27 09:42:44.152,2337557,290097,1,ET,Y,,,0,4,117.45,213,34
2195,2016/12/27 09:42:44.152,2503089,290098,1,ET,Y,,,0,6,117.45,2,36
2196,2016/12/27 09:42:44.152,2820485,290099,1,ET,Y,,,0,8,117.45,30,38
2197,2016/12/27 09:42:44.152,2862117,290100,1,ET,Y,,,0,10,117.45,2,40
2198,2016/12/27 09:42:44.152,2875909,290101,1,ET,Y,,,0,12,117.45,60,42
2199,2016/12/27 09:42:44.152,12679805,290102,1,ET,Y,,,0,14,117.45,25,44
2200,2016/12/27 09:42:44.152,13223389,290103,1,ET,Y,,,0,16,117.45,206,46
2201,2016/12/27 09:42:44.152,14951821,290104,1,ET,Y,,,0,19,117.45,100,49
2202,2016/12/27 09:42:44.152,14965101,290105,1,ET,Y,,,0,21,117.45,100,51
2203,2016/12/27 09:42:44.216,0,290131,0,P,N,,,0,2,117.455,64,9
2204,2016/12/27 09:42:44.216,14966801,290132,0,ET,Y,,,0,4,117.45,36,11
2205,2016/12/27 09:42:45.111,1947769,290294,1,ET,Y,,,0,2,117.46,50,36
2206,2016/12/27 09:42:45.111,3042721,290295,1,ET,Y,,,0,4,117.46,50,38
2207,2016/12/27 09:42:45.368,0,290338,0,P,N,,,0,2,117.455,50,3
2208,2016/12/27 09:42:46.029,0,290427,0,P,N,,,0,2,117.455,50,5
2209,2016/12/27 09:42:46.029,12156861,290428,1,ET,Y,,,0,4,117.46,100,7
2210,2016/12/27 09:42:46.029,14966781,290429,1,ET,Y,,,0,6,117.46,200,9
2211,2016/12/27 09:42:46.029,14977877,290430,1,ET,Y,,,0,8,117.46,200,11
2212,2016/12/27 09:42:46.031,0,290431,0,P,N,,,0,2,117.465,100,3
2213,2016/12/27 09:42:46.031,12339333,290432,1,ET,Y,,,0,4,117.47,100,5
2214,2016/12/27 09:42:46.031,12921049,290433,1,ET,Y,,,0,6,117.47,300,7
2215,2016/12/27 09:42:46.031,14583493,290434,1,ET,Y,,,0,8,117.47,200,9
2216,2016/12/27 09:42:46.031,14760925,290435,1,ET,Y,,,0,10,117.47,35,11
2217,2016/12/27 09:42:46.031,14977905,290436,1,ET,Y,,,0,12,117.47,100,13
2218,2016/12/27 09:42:46.031,14982589,290437,1,ET,Y,,,0,14,117.47,100,15
2219,2016/12/27 09:42:46.031,14982589,290438,1,ET,Y,,,0,2,117.47,100,22
2220,2016/12/27 09:42:46.031,14982645,290439,1,ET,Y,,,0,4,117.47,66,24
2221,2016/12/27 09:42:46.037,0,290441,0,P,N,,,0,2,117.465,100,6
2222,2016/12/27 09:42:46.040,0,290444,0,P,N,,,0,2,117.46,100,29
2223,2016/12/27 09:42:46.044,0,290445,0,P,N,,,0,2,117.46,100,6
2224,2016/12/27 09:42:46.048,0,290446,0,P,N,,,0,2,117.46,100,25
2225,2016/12/27 09:42:46.691,14982845,290589,1,ET,Y,,,0,2,117.47,100,20
2226,2016/12/27 09:42:48.406,14982881,290835,1,ET,Y,,,0,2,117.47,100,20
2227,2016/12/27 09:42:48.830,14983509,290921,0,ET,Y,,,0,2,117.46,100,5
2228,2016/12/27 09:42:48.830,14991769,290922,0,ET,Y,,,0,4,117.46,100,7
2229,2016/12/27 09:42:48.830,14995333,290923,0,ET,Y,,,0,6,117.46,45,9
2230,2016/12/27 09:42:48.872,14982881,290924,1,ET,Y,,,0,2,117.47,100,1
2231,2016/12/27 09:42:49.579,0,291073,0,P,N,,,0,2,117.465,50,3
2232,2016/12/27 09:42:49.579,14995589,291074,0,ET,Y,,,0,4,117.46,100,5
2233,2016/12/27 09:42:49.579,15004825,291075,0,ET,Y,,,0,6,117.46,100,7
2234,2016/12/27 09:42:49.579,15010925,291076,0,ET,Y,,,0,8,117.46,550,9
2235,2016/12/27 09:42:49.580,15010925,291077,0,ET,Y,,,0,2,117.46,50,14
2236,2016/12/27 09:42:49.583,15011093,291078,1,ET,Y,,,0,2,117.46,100,8
2237,2016/12/27 09:42:49.587,15011097,291079,1,ET,Y,,,0,2,117.46,100,2
2238,2016/12/27 09:42:49.591,15011097,291080,1,ET,Y,,,0,2,117.46,100,2
2239,2016/12/27 09:42:49.598,14978441,291081,0,ET,Y,,,0,2,117.45,600,3
2240,2016/12/27 09:42:49.598,15010469,291082,0,ET,Y,,,0,4,117.45,100,5
2241,2016/12/27 09:42:49.598,15011201,291083,0,ET,Y,,,0,6,117.45,100,7
2242,2016/12/27 09:42:49.895,0,291171,0,P,N,,,0,2,117.425,42,0
2243,2016/12/27 09:42:50.005,15014293,291175,1,ET,Y,,,0,2,117.43,100,9
2244,2016/12/27 09:42:50.207,15016101,291326,0,ET,Y,,,0,2,117.42,100,7
2245,2016/12/27 09:42:50.724,15014293,291475,1,ET,Y,,,0,2,117.43,100,76
2246,2016/12/27 09:42:50.724,15014337,291476,1,ET,Y,,,0,2,117.43,100,107
2247,2016/12/27 09:42:51.098,15028069,291579,0,ET,Y,,,0,2,117.43,200,5
2248,2016/12/27 09:42:51.098,15028089,291580,0,ET,Y,,,0,4,117.43,200,7
2249,2016/12/27 09:42:51.098,15028301,291581,0,ET,Y,,,0,6,117.43,100,9
2250,2016/12/27 09:42:51.590,15036277,291680,0,CT,Y,,,0,2,117.43,100,10
2251,2016/12/27 09:42:52.642,15021141,291829,1,ET,Y,,,0,2,117.44,100,4
2252,2016/12/27 09:42:53.810,15021141,291976,1,ET,Y,,,0,2,117.44,100,1
2253,2016/12/27 09:42:54.014,15021141,291988,1,ET,Y,,,0,2,117.44,500,9
2254,2016/12/27 09:42:54.014,15049401,291989,1,ET,Y,,,0,4,117.44,100,11
2255,2016/12/27 09:42:54.293,15058969,292026,1,ET,Y,,,0,2,117.45,20,10
2256,2016/12/27 09:42:54.796,15060285,292089,1,ET,Y,,,0,2,117.46,100,8
2257,2016/12/27 09:42:54.973,0,292106,0,P,N,,,0,2,117.455,48,1
2258,2016/12/27 09:42:54.973,15063201,292107,0,ET,Y,,,0,4,117.45,52,3
2259,2016/12/27 09:42:54.973,15063201,292108,0,ET,Y,,,0,2,117.45,48,8
2260,2016/12/27 09:42:54.985,15064029,292112,0,CT,Y,,,0,2,117.45,52,6
2261,2016/12/27 09:42:54.985,15064045,292113,0,CT,Y,,,0,4,117.45,48,8
2262,2016/12/27 09:42:54.991,15064105,292114,0,CT,Y,,,0,2,117.45,52,1
2263,2016/12/27 09:42:54.991,15060161,292115,0,ET,Y,,,0,4,117.44,100,3
2264,2016/12/27 09:42:54.991,15064005,292116,0,ET,Y,,,0,6,117.44,200,5
2265,2016/12/27 09:42:54.991,15064025,292117,0,ET,Y,,,0,8,117.44,196,7
2266,2016/12/27 09:42:54.991,15064101,292118,0,ET,Y,,,0,2,117.44,48,18
2267,2016/12/27 09:42:54.993,15064177,292119,1,ET,Y,,,0,2,117.44,48,8
2268,2016/12/27 09:42:55.008,0,292121,0,P,N,,,0,2,117.44,65,1
2269,2016/12/27 09:42:55.010,15064333,292122,0,CT,Y,,,0,2,117.44,35,1
2270,2016/12/27 09:42:55.010,0,292123,0,P,N,,,0,4,117.44,80,2
2271,2016/12/27 09:42:55.010,15045253,292124,0,ET,Y,,,0,6,117.43,100,4
2272,2016/12/27 09:42:55.010,15045261,292125,0,ET,Y,,,0,8,117.43,100,6
2273,2016/12/27 09:42:55.010,15050369,292126,0,ET,Y,,,0,10,117.43,100,8
2274,2016/12/27 09:42:55.010,15055673,292127,0,ET,Y,,,0,12,117.43,420,10
2275,2016/12/27 09:42:55.010,15055673,292128,0,ET,Y,,,0,2,117.43,80,20
2276,2016/12/27 09:42:55.010,15064381,292129,0,ET,Y,,,0,2,117.43,2,25
2277,2016/12/27 09:42:55.010,15064381,292130,0,ET,Y,,,0,2,117.43,80,27
2278,2016/12/27 09:42:55.010,15064381,292131,0,ET,Y,,,0,2,117.43,18,30
2279,2016/12/27 09:42:55.013,15064469,292132,1,ET,Y,,,0,2,117.43,200,10
2280,2016/12/27 09:42:55.013,15064473,292133,1,ET,Y,,,0,4,117.43,200,12
2281,2016/12/27 09:42:55.028,15064597,292134,0,ET,Y,,,0,2,117.43,300,12
2282,2016/12/27 09:42:55.028,0,292135,0,P,N,,,0,5,117.43,100,14
2283,2016/12/27 09:42:55.028,15064725,292136,0,ET,Y,,,0,2,117.43,200,22
2284,2016/12/27 09:42:55.028,15064729,292137,0,ET,Y,,,0,4,117.43,100,24
2285,2016/12/27 09:42:55.028,0,292138,0,P,N,,,0,6,117.43,100,25
2286,2016/12/27 09:42:55.051,15064529,292139,0,ET,Y,,,0,2,117.42,200,3
2287,2016/12/27 09:42:55.051,15064541,292140,0,ET,Y,,,0,5,117.42,100,6
2288,2016/12/27 09:42:55.051,15064545,292141,0,ET,Y,,,0,7,117.42,100,8
2289,2016/12/27 09:42:55.068,14867497,292144,0,ET,Y,,,0,2,117.41,200,2
2290,2016/12/27 09:42:55.068,14941645,292145,0,ET,Y,,,0,4,117.41,100,4
2291,2016/12/27 09:42:55.068,15062961,292146,0,ET,Y,,,0,6,117.41,42,6
2292,2016/12/27 09:42:55.068,15062989,292147,0,ET,Y,,,0,8,117.41,4,8
2293,2016/12/27 09:42:55.068,15064929,292148,0,ET,Y,,,0,10,117.41,200,10
2294,2016/12/27 09:42:55.074,15065217,292150,0,ET,Y,,,0,2,117.41,200,19
2295,2016/12/27 09:42:55.074,15065225,292151,0,ET,Y,,,0,4,117.41,200,21
2296,2016/12/27 09:42:55.074,15065241,292152,0,ET,Y,,,0,6,117.41,200,23
2297,2016/12/27 09:42:55.074,15065329,292153,0,ET,Y,,,0,2,117.41,200,39
2298,2016/12/27 09:42:55.075,15065345,292154,0,ET,Y,,,0,2,117.41,100,1
2299,2016/12/27 09:42:55.076,15065369,292155,0,ET,Y,,,0,2,117.41,100,3
2300,2016/12/27 09:42:56.418,15073429,292397,0,CT,Y,,,0,2,117.42,100,1
2301,2016/12/27 09:42:57.470,15075797,292525,1,ET,Y,,,0,2,117.42,100,29
2302,2016/12/27 09:42:57.912,15082849,292581,1,ET,Y,,,0,2,117.42,200,1
2303,2016/12/27 09:42:58.838,15064897,292698,1,ET,Y,,,0,2,117.43,100,4
2304,2016/12/27 09:42:59.232,15093293,292763,0,CT,Y,,,0,2,117.43,100,7
2305,2016/12/27 09:42:59.464,15095305,292804,1,ET,Y,,,0,2,117.43,100,5
2306,2016/12/27 09:42:59.467,15064365,292805,1,ET,Y,,,0,2,117.44,100,1
2307,2016/12/27 09:43:01.856,15117033,293248,1,ET,Y,,,0,2,117.45,329,14
2308,2016/12/27 09:43:01.863,15117033,293251,1,ET,Y,,,0,2,117.45,100,32
2309,2016/12/27 09:43:03.349,15117033,293560,1,ET,Y,,,0,2,117.45,16,4
2310,2016/12/27 09:43:03.353,15063925,293561,1,ET,Y,,,0,2,117.46,100,5
2311,2016/12/27 09:43:03.450,15133745,293580,0,ET,Y,,,0,2,117.45,100,2
2312,2016/12/27 09:43:03.626,15133769,293619,0,ET,Y,,,0,2,117.45,100,13
2313,2016/12/27 09:43:04.745,15131265,293800,1,ET,Y,,,0,2,117.46,100,11
2314,2016/12/27 09:43:04.925,15148357,293822,0,ET,Y,,,0,2,117.45,200,6
2315,2016/12/27 09:43:06.383,15163425,294112,0,CT,Y,,,0,2,117.46,100,2
2316,2016/12/27 09:43:06.794,15167357,294155,1,ET,Y,,,0,2,117.46,100,1
2317,2016/12/27 09:43:07.800,15167365,294328,1,ET,Y,,,0,2,117.46,100,7
2318,2016/12/27 09:43:07.800,15167637,294329,1,ET,Y,,,0,2,117.46,28,12
2319,2016/12/27 09:43:07.800,15175141,294330,1,ET,Y,,,0,4,117.46,114,14
2320,2016/12/27 09:43:07.825,15148357,294331,0,ET,Y,,,0,2,117.45,400,4
2321,2016/12/27 09:43:07.825,15148981,294332,0,ET,Y,,,0,4,117.45,200,6
2322,2016/12/27 09:43:07.825,15149205,294333,0,ET,Y,,,0,6,117.45,100,8
2323,2016/12/27 09:43:07.825,15152677,294334,0,ET,Y,,,0,8,117.45,200,10
2324,2016/12/27 09:43:07.829,15175285,294339,1,ET,Y,,,0,2,117.45,100,17
2325,2016/12/27 09:43:07.834,15175317,294340,1,ET,Y,,,0,2,117.45,100,2
2326,2016/12/27 09:43:07.838,15175377,294341,1,ET,Y,,,0,2,117.45,100,8
2327,2016/12/27 09:43:08.229,15175377,294399,1,ET,Y,,,0,2,117.45,100,32
2328,2016/12/27 09:43:08.229,15178029,294400,1,ET,Y,,,0,4,117.45,200,34
2329,2016/12/27 09:43:09.754,15183297,294622,0,CT,Y,,,0,2,117.45,100,4
2330,2016/12/27 09:43:10.876,15191229,294858,1,ET,Y,,,0,2,117.45,134,6
2331,2016/12/27 09:43:10.877,15191229,294859,1,ET,Y,,,0,2,117.45,66,2
2332,2016/12/27 09:43:10.878,15203333,294860,0,CT,Y,,,0,2,117.45,34,5
2333,2016/12/27 09:43:10.878,15203337,294861,0,CT,Y,,,0,4,117.45,166,7
2334,2016/12/27 09:43:11.855,15203353,295006,1,ET,Y,,,0,2,117.45,100,11
2335,2016/12/27 09:43:11.894,15203353,295007,1,ET,Y,,,0,2,117.45,100,4
2336,2016/12/27 09:43:13.264,15210677,295310,1,ET,Y,,,0,2,117.45,100,3
2337,2016/12/27 09:43:13.914,15210677,295384,1,ET,Y,,,0,2,117.45,100,1
2338,2016/12/27 09:43:14.975,15210913,295860,1,ET,Y,,,0,2,117.45,100,5
2339,2016/12/27 09:43:15.139,0,295899,0,P,N,,,0,2,117.445,35,2
2340,2016/12/27 09:43:15.139,15100261,295900,0,ET,Y,,,0,4,117.44,15,4
2341,2016/12/27 09:43:15.501,15100261,295957,0,ET,Y,,,0,2,117.44,85,3
2342,2016/12/27 09:43:15.501,15100317,295958,0,ET,Y,,,0,4,117.44,51,5
2343,2016/12/27 09:43:15.502,15100317,295959,0,ET,Y,,,0,2,117.44,49,35
2344,2016/12/27 09:43:15.502,15175365,295960,0,ET,Y,,,0,4,117.44,100,37
2345,2016/12/27 09:43:15.502,15181345,295961,0,ET,Y,,,0,6,117.44,100,39
2346,2016/12/27 09:43:15.502,15183265,295962,0,ET,Y,,,0,8,117.44,100,41
2347,2016/12/27 09:43:15.502,15208889,295963,0,ET,Y,,,0,10,117.44,5,43
2348,2016/12/27 09:43:15.506,0,295964,0,P,N,,,0,2,117.435,51,0
2349,2016/12/27 09:43:15.824,0,295992,0,P,N,,,0,2,117.435,49,16
2350,2016/12/27 09:43:15.824,15253429,295993,1,ET,Y,,,0,4,117.44,51,18
2351,2016/12/27 09:43:16.107,15224545,296045,0,ET,Y,,,0,2,117.43,100,2
2352,2016/12/27 09:43:16.129,15086293,296048,0,ET,Y,,,0,2,117.42,33,2
2353,2016/12/27 09:43:16.440,15253553,296126,0,ET,Y,,,0,3,117.42,49,19
2354,2016/12/27 09:43:16.440,15256101,296127,0,ET,Y,,,0,5,117.42,51,21
2355,2016/12/27 09:43:16.542,15067189,296138,0,ET,Y,,,0,2,117.41,400,1
2356,2016/12/27 09:43:16.542,15256097,296139,0,ET,Y,,,0,4,117.41,49,3
2357,2016/12/27 09:43:16.542,15262621,296140,0,ET,Y,,,0,6,117.41,51,5
2358,2016/12/27 09:43:16.545,15263849,296141,1,ET,Y,,,0,2,117.41,49,2
2359,2016/12/27 09:43:16.667,15264709,296186,0,CT,Y,,,0,2,117.41,20,2
2360,2016/12/27 09:43:16.667,15264709,296187,0,CT,Y,,,0,2,117.41,80,10
2361,2016/12/27 09:43:16.667,15011293,296188,0,ET,Y,,,0,4,117.4,102,12
2362,2016/12/27 09:43:16.675,15264817,296189,0,CT,Y,,,0,2,117.41,80,1
2363,2016/12/27 09:43:16.675,15264773,296190,0,ET,Y,,,0,4,117.4,20,3
2364,2016/12/27 09:43:18.146,15267369,296439,0,ET,Y,,,0,2,117.41,200,7
2365,2016/12/27 09:43:18.146,15267373,296440,0,ET,Y,,,0,4,117.41,100,9
2366,2016/12/27 09:43:18.149,0,296441,0,P,N,,,0,2,117.415,20,0
2367,2016/12/27 09:43:18.693,0,296508,0,P,N,,,0,2,117.415,80,5
2368,2016/12/27 09:43:18.693,15262941,296509,1,ET,Y,,,0,4,117.42,100,7
2369,2016/12/27 09:43:18.693,15263981,296510,1,ET,Y,,,0,6,117.42,700,9
2370,2016/12/27 09:43:18.693,15284597,296511,0,CT,Y,,,0,2,117.42,100,24
2371,2016/12/27 09:43:18.693,15284621,296512,1,ET,Y,,,0,2,117.42,100,33
2372,2016/12/27 09:43:18.695,15262397,296513,1,ET,Y,,,0,2,117.43,400,10
2373,2016/12/27 09:43:18.695,15284693,296514,1,ET,Y,,,0,4,117.43,100,12
2374,2016/12/27 09:43:18.697,15256469,296515,1,ET,Y,,,0,2,117.44,200,1
2375,2016/12/27 09:43:18.697,15269597,296516,1,ET,Y,,,0,4,117.44,20,3
2376,2016/12/27 09:43:18.699,0,296517,0,P,N,,,0,2,117.435,40,0
2377,2016/12/27 09:43:18.701,15284833,296518,1,ET,Y,,,0,2,117.43,100,6
2378,2016/12/27 09:43:18.793,15284869,296525,0,CT,Y,,,0,2,117.43,100,1
2379,2016/12/27 09:43:19.661,15290893,296661,1,ET,Y,,,0,2,117.43,100,5
2380,2016/12/27 09:43:20.790,15290893,296941,1,ET,Y,,,0,2,117.43,100,7
2381,2016/12/27 09:43:21.267,15284793,297015,0,ET,Y,,,0,2,117.42,100,11
2382,2016/12/27 09:43:21.267,15288597,297016,0,ET,Y,,,0,4,117.42,100,13
2383,2016/12/27 09:43:21.267,15293581,297017,0,ET,Y,,,0,6,117.42,100,15
2384,2016/12/27 09:43:21.270,15307085,297023,1,ET,Y,,,0,2,117.42,100,16
2385,2016/12/27 09:43:21.273,15307345,297025,0,ET,Y,,,0,2,117.41,100,6
2386,2016/12/27 09:43:21.273,15307349,297026,0,ET,Y,,,0,4,117.41,200,8
2387,2016/12/27 09:43:21.273,15307357,297027,0,ET,Y,,,0,6,117.41,100,10
2388,2016/12/27 09:43:21.273,15264773,297028,0,ET,Y,,,0,2,117.4,80,65
2389,2016/12/27 09:43:21.273,15288337,297029,0,ET,Y,,,0,4,117.4,20,67
2390,2016/12/27 09:43:21.273,15288337,297030,0,ET,Y,,,0,2,117.4,80,93
2391,2016/12/27 09:43:21.298,15264777,297067,0,ET,Y,,,0,2,117.39,100,54
2392,2016/12/27 09:43:21.300,15308621,297068,1,ET,Y,,,0,2,117.39,100,9
2393,2016/12/27 09:43:21.352,15308649,297092,0,CT,Y,,,0,2,117.39,96,56
2394,2016/12/27 09:43:21.367,15308649,297106,0,CT,Y,,,0,2,117.39,4,18
2395,2016/12/27 09:43:21.367,15308653,297107,0,CT,Y,,,0,4,117.39,96,20
2396,2016/12/27 09:43:21.372,15308653,297108,0,CT,Y,,,0,2,117.39,4,2
2397,2016/12/27 09:43:21.553,15310597,297145,0,CT,Y,,,0,2,117.39,59,1
2398,2016/12/27 09:43:21.630,15310597,297149,0,CT,Y,,,0,2,117.39,41,4
2399,2016/12/27 09:43:21.630,14820277,297150,0,ET,Y,,,0,4,117.38,59,6
2400,2016/12/27 09:43:22.650,15315353,297259,0,ET,Y,,,0,2,117.39,100,10
2401,2016/12/27 09:43:23.143,15315353,297367,0,ET,Y,,,0,2,117.39,100,6
2402,2016/12/27 09:43:23.143,15315861,297368,0,ET,Y,,,0,2,117.39,100,9
2403,2016/12/27 09:43:23.143,15319649,297369,0,ET,Y,,,0,4,117.39,24,11
2404,2016/12/27 09:43:23.144,15319649,297370,0,ET,Y,,,0,2,117.39,76,25
2405,2016/12/27 09:43:23.150,15323953,297371,1,ET,Y,,,0,2,117.39,100,1
2406,2016/12/27 09:43:23.192,15324013,297378,0,CT,Y,,,0,2,117.39,100,151
2407,2016/12/27 09:43:23.410,0,297427,0,P,N,,,0,2,117.385,100,2
2408,2016/12/27 09:43:24.424,0,297672,0,P,N,,,0,2,117.385,100,7
2409,2016/12/27 09:43:24.427,0,297675,0,P,N,,,0,2,117.385,100,52
2410,2016/12/27 09:43:25.355,15332729,297908,1,ET,Y,,,0,2,117.39,100,95
2411,2016/12/27 09:43:25.356,15332729,297909,1,ET,Y,,,0,2,117.39,100,1
2412,2016/12/27 09:43:25.356,15332729,297910,1,ET,Y,,,0,2,117.39,307,6
2413,2016/12/27 09:43:25.356,15332729,297911,1,ET,Y,,,0,2,117.39,33,9
2414,2016/12/27 09:43:25.699,15347977,297957,0,CT,Y,,,0,2,117.39,100,7
2415,2016/12/27 09:43:26.199,0,298047,0,P,N,,,0,2,117.385,100,3
2416,2016/12/27 09:43:27.253,0,298269,0,P,N,,,0,2,117.385,100,3
2417,2016/12/27 09:43:28.174,0,298454,0,P,N,,,0,2,117.385,100,5
2418,2016/12/27 09:43:30.544,14820309,298872,0,ET,Y,,,0,2,117.38,200,8
2419,2016/12/27 09:43:30.544,15337761,298873,0,ET,Y,,,0,4,117.38,100,10
2420,2016/12/27 09:43:30.544,15347545,298874,0,ET,Y,,,0,6,117.38,400,12
2421,2016/12/27 09:43:30.546,0,298875,0,P,N,,,0,2,117.375,100,34
2422,2016/12/27 09:43:30.546,15398425,298876,1,ET,Y,,,0,4,117.38,200,36
2423,2016/12/27 09:43:30.549,15398465,298877,1,ET,Y,,,0,2,117.38,100,4
2424,2016/12/27 09:43:30.549,15398545,298878,0,CT,Y,,,0,2,117.38,100,7
2425,2016/12/27 09:43:30.553,15398581,298879,1,ET,Y,,,0,2,117.38,200,2
2426,2016/12/27 09:43:31.224,15406997,298999,0,ET,Y,,,0,2,117.37,41,7
2427,2016/12/27 09:43:32.058,15411549,299151,0,ET,Y,,,0,2,117.37,100,2
2428,2016/12/27 09:43:41.786,15422989,301202,0,ET,Y,,,0,2,117.37,100,10
2429,2016/12/27 09:43:41.786,15450349,301203,0,ET,Y,,,0,4,117.37,6,12
2430,2016/12/27 09:43:41.786,15474473,301204,0,ET,Y,,,0,6,117.37,1,14
2431,2016/12/27 09:43:41.786,15506933,301205,0,ET,Y,,,0,8,117.37,93,16
2432,2016/12/27 09:43:41.788,0,301206,0,P,N,,,0,2,117.37,37,8
2433,2016/12/27 09:43:43.349,14740733,301506,0,ET,Y,,,0,2,117.35,25,4
2434,2016/12/27 09:43:44.030,14828065,301621,0,ET,Y,,,0,2,117.35,100,11
2435,2016/12/27 09:43:44.030,15511805,301622,0,ET,Y,,,0,4,117.35,200,13
2436,2016/12/27 09:43:44.030,15517021,301623,0,ET,Y,,,0,6,117.35,200,15
2437,2016/12/27 09:43:44.135,15534741,301644,0,ET,Y,,,0,2,117.34,100,7
2438,2016/12/27 09:43:44.242,15537449,301674,0,ET,Y,,,0,2,117.34,200,6
2439,2016/12/27 09:43:45.269,15540933,301808,0,ET,Y,,,0,2,117.34,93,25
2440,2016/12/27 09:43:50.476,15540933,302614,0,ET,Y,,,0,2,117.34,234,5
2441,2016/12/27 09:43:50.476,15540933,302615,0,ET,Y,,,0,2,117.34,73,12
2442,2016/12/27 09:43:50.476,15582893,302616,0,ET,Y,,,0,4,117.34,1,14
